,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jaden McDaniels,44:35,1.019,1.045,.636,.364,3.0,14.3,9.3,3.8,0.0,0.0,7.3,14.7,175,125,7.4
1,Rudy Gobert,42:03,.639,.667,.000,.889,6.5,35.3,22.7,3.7,0.0,5.3,7.4,15.3,125,115,0.0
2,Karl-Anthony Towns,36:31,.495,.441,.353,.294,7.4,11.6,9.8,22.8,1.4,0.0,13.5,29.0,102,122,-4.9
3,Mike Conley,35:33,.658,.563,.375,.750,0.0,8.9,5.0,33.1,3.0,0.0,22.0,18.3,122,121,1.5
4,Anthony Edwards,18:48,.403,.227,.273,.545,0.0,11.3,6.3,15.5,0.0,4.0,6.8,37.2,90,124,-7.2
5,Naz Reid,36:08,.488,.472,.333,.056,7.5,14.7,11.5,14.5,1.5,0.0,5.1,25.7,105,123,-1.8
6,Nickeil Alexander-Walker,24:52,.595,.600,.800,.400,5.5,4.3,4.8,16.9,0.0,0.0,14.5,13.2,120,129,-0.5
7,Monte Morris,14:32,.625,.625,.500,.000,0.0,0.0,0.0,21.0,0.0,0.0,0.0,13.1,138,130,-0.4
8,Jordan McLaughlin,11:55,1.000,1.000,.000,.000,0.0,8.9,5.0,53.7,0.0,6.3,33.3,12.0,152,121,8.2
9,Luka Garza,Did Not Play,,,,,,,,,,,,,,,
10,Justin Jackson,Did Not Play,,,,,,,,,,,,,,,
11,Josh Minott,Did Not Play,,,,,,,,,,,,,,,
12,Daishen Nix,Did Not Play,,,,,,,,,,,,,,,
