,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Aaron Nesmith,39:40,5,12,.417,1,5,.200,5,5,1.000,1,4,5,3,0,2,1,4,16,12.4,-2
1,Myles Turner,37:19,6,12,.500,2,6,.333,8,8,1.000,1,12,13,2,0,2,0,2,22,22.3,-4
2,Tyrese Haliburton,32:57,3,10,.300,2,7,.286,4,4,1.000,0,4,4,8,0,2,3,2,12,10.6,+3
3,Pascal Siakam,32:28,7,15,.467,1,3,.333,3,4,.750,2,6,8,1,0,0,0,4,18,12.2,-2
4,Andrew Nembhard,24:53,5,7,.714,0,1,.000,0,0,,0,2,2,2,3,0,0,4,10,10.5,-4
5,T.J. McConnell,26:33,11,14,.786,0,1,.000,0,0,,0,0,0,5,1,0,2,1,22,18.7,+7
6,Ben Sheppard,19:57,0,3,.000,0,3,.000,0,0,,0,1,1,2,0,0,0,3,0,-1.6,+2
7,Obi Toppin,15:32,5,7,.714,3,4,.750,0,0,,0,3,3,2,0,0,0,3,13,11.2,+4
8,Jalen Smith,10:41,2,6,.333,0,2,.000,0,0,,0,1,1,2,0,0,0,1,4,1.9,+6
9,Kendall Brown,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Doug McDermott,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Oscar Tshiebwe,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,,,,,,
