,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Darius Garland,35:14,6,12,.500,1,4,.250,1,1,1.000,0,3,3,12,0,0,3,0,14,14.3,+14
1,Donovan Mitchell,32:17,4,13,.308,1,7,.143,3,3,1.000,0,3,3,8,2,0,1,1,12,11.6,-7
2,Evan Mobley,30:36,7,10,.700,2,2,1.000,4,6,.667,1,10,11,3,1,2,2,4,20,19.6,+5
3,Max Strus,27:22,6,9,.667,2,4,.500,1,1,1.000,0,1,1,3,1,0,2,3,15,11.3,-4
4,Jarrett Allen,26:10,6,9,.667,0,0,,1,1,1.000,1,10,11,2,0,0,2,1,13,11.8,-6
5,Georges Niang,30:36,10,14,.714,5,8,.625,0,0,,0,0,0,0,0,1,0,1,25,19.5,+9
6,Sam Merrill,20:46,4,8,.500,4,8,.500,1,1,1.000,1,1,2,3,0,0,1,3,13,9.9,+7
7,Marcus Morris,16:34,1,2,.500,1,2,.500,0,0,,2,3,5,1,0,0,1,0,3,4.0,+4
8,Isaac Okoro,14:47,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,1,4,2,-3.0,-10
9,Tristan Thompson,5:38,0,1,.000,0,0,,0,0,,0,1,1,2,0,0,0,0,0,1.0,+3
10,Ty Jerome,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Damian Jones,Did Not Play,,,,,,,,,,,,,,,,,,,,
