,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Paul George,39:06,7,20,.350,2,10,.200,8,8,1.000,1,6,7,1,3,1,3,2,24,15.9,-7
1,James Harden,35:57,4,9,.444,2,5,.400,2,2,1.000,0,8,8,5,2,0,5,0,12,10.2,-15
2,Kawhi Leonard,35:56,7,16,.438,1,6,.167,2,2,1.000,0,6,6,2,2,1,1,1,17,13.1,+3
3,Russell Westbrook,31:16,6,18,.333,1,5,.200,0,0,,3,4,7,8,0,0,1,1,13,10.3,-5
4,Ivica Zubac,29:20,5,9,.556,0,0,,0,0,,3,7,10,1,0,3,1,5,10,9.7,-11
5,Norman Powell,22:29,4,8,.500,2,5,.400,0,0,,0,1,1,1,2,2,1,2,10,8.6,-6
6,P.J. Tucker,20:48,1,3,.333,0,1,.000,1,1,1.000,3,3,6,3,1,1,0,3,3,6.9,+10
7,Terance Mann,19:21,0,2,.000,0,2,.000,0,0,,0,4,4,1,0,0,2,1,0,-1.9,-2
8,Bones Hyland,5:47,2,6,.333,0,2,.000,0,0,,1,1,2,0,0,0,1,0,4,0.6,-2
9,Kobe Brown,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Amir Coffey,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Moussa Diabaté,Did Not Play,,,,,,,,,,,,,,,,,,,,
