,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Fred VanVleet,38:53,4,12,.333,1,9,.111,4,6,.667,0,4,4,8,1,0,4,5,13,7.2,+8
1,Dillon Brooks,38:35,7,18,.389,1,7,.143,4,4,1.000,1,4,5,2,1,0,2,6,19,9.1,-3
2,Jalen Green,33:18,5,14,.357,4,9,.444,5,5,1.000,1,9,10,1,1,0,1,3,19,14.1,+6
3,Alperen Sengun,27:30,6,13,.462,0,1,.000,3,4,.750,5,6,11,2,0,0,3,2,15,10.8,-7
4,Jeff Green,16:03,1,5,.200,0,1,.000,0,0,,0,2,2,0,0,0,1,0,2,-1.5,-15
5,Cam Whitmore,28:57,6,16,.375,3,7,.429,4,4,1.000,3,6,9,1,0,1,0,1,19,15.1,+3
6,Aaron Holiday,18:03,3,6,.500,0,0,,0,0,,1,2,3,1,0,0,2,2,6,2.2,+1
7,Jae'Sean Tate,17:21,3,5,.600,0,1,.000,0,0,,1,4,5,2,0,0,1,5,6,4.0,+3
8,Amen Thompson,15:24,2,3,.667,1,2,.500,0,0,,1,3,4,2,3,2,2,3,5,7.9,-1
9,Jock Landale,5:56,0,2,.000,0,0,,0,0,,2,0,2,1,0,0,1,2,0,-1.1,-5
10,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Nate Hinton,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jermaine Samuels,Did Not Play,,,,,,,,,,,,,,,,,,,,
