,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Scottie Barnes,37:51,.520,.444,.167,.278,9.1,24.8,17.3,35.5,0.0,10.9,12.9,25.7,123,114,7.6
1,Immanuel Quickley,34:55,.594,.594,.438,.000,0.0,17.9,9.4,6.5,2.7,2.4,20.0,24.0,94,115,-5.3
2,RJ Barrett,32:41,.693,.750,.188,.188,0.0,6.4,3.3,19.9,0.0,0.0,10.4,24.8,125,126,-0.1
3,Gary Trent Jr.,30:35,.458,.458,.500,.000,3.7,13.6,8.9,7.0,0.0,0.0,0.0,16.5,110,124,-9.0
4,Jakob Poeltl,21:38,.718,.700,.000,.100,26.4,24.1,25.2,23.7,0.0,3.8,0.0,20.2,168,118,9.6
5,Kelly Olynyk,23:16,.608,.625,.500,1.000,4.9,4.5,4.7,21.1,2.0,0.0,14.8,12.2,133,122,-0.9
6,Gradey Dick,22:48,1.000,1.000,.444,.000,10.0,13.7,12.0,11.0,2.1,0.0,0.0,16.6,196,119,16.9
7,Ochai Agbaji,19:53,.742,.643,.286,.571,0.0,10.5,5.5,11.1,0.0,0.0,0.0,18.5,163,125,3.7
8,Bruce Brown,16:23,.250,.250,.250,.000,0.0,6.4,3.3,5.9,0.0,0.0,20.0,12.8,55,126,-16.5
9,Chris Boucher,Did Not Play,,,,,,,,,,,,,,,
10,D.J. Carton,Did Not Play,,,,,,,,,,,,,,,
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,
12,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,
13,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
