,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Luka Dončić,40:00,11,22,.500,6,12,.500,7,10,.700,0,12,12,12,1,1,6,4,35,28.9,+6
1,Josh Green,34:16,5,10,.500,2,4,.500,0,0,,1,1,2,3,1,0,1,0,12,10.1,+4
2,Grant Williams,31:12,4,8,.500,4,8,.500,3,4,.750,1,2,3,2,0,0,1,1,15,11.9,+18
3,Derrick Jones Jr.,26:40,7,10,.700,4,6,.667,4,6,.667,0,4,4,0,0,0,1,0,22,17.2,+12
4,Dereck Lively II,13:38,1,2,.500,0,0,,0,0,,1,5,6,0,0,1,0,5,2,1.9,-2
5,Tim Hardaway Jr.,29:14,8,14,.571,3,7,.429,2,2,1.000,0,5,5,0,0,0,1,1,21,14.5,+6
6,Maxi Kleber,22:08,2,4,.500,1,3,.333,2,2,1.000,1,4,5,2,1,0,2,2,7,6.5,+7
7,Seth Curry,14:40,1,5,.200,1,3,.333,0,0,,0,2,2,2,1,1,1,2,3,1.8,+14
8,Dwight Powell,12:14,0,0,,0,0,,0,0,,2,3,5,0,0,4,1,1,0,3.7,+10
9,Jaden Hardy,9:43,2,6,.333,2,4,.500,0,0,,0,0,0,1,0,0,1,1,6,1.9,-7
10,Dante Exum,6:15,1,3,.333,0,0,,0,0,,0,4,4,2,0,0,0,0,2,2.9,+7
11,Richaun Holmes,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Olivier-Maxence Prosper,Did Not Play,,,,,,,,,,,,,,,,,,,,
