,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Shai Gilgeous-Alexander,29:16,6,21,.286,3,7,.429,9,9,1.000,1,1,2,7,3,1,2,4,24,17.7,+12
1,Jalen Williams,29:03,6,13,.462,2,3,.667,2,2,1.000,0,3,3,5,2,0,2,3,16,12.5,+7
2,Chet Holmgren,27:06,4,7,.571,0,2,.000,5,5,1.000,1,9,10,2,0,2,4,2,13,11.1,-1
3,Josh Giddey,26:07,8,14,.571,3,3,1.000,0,0,,2,4,6,1,2,0,3,1,19,14.3,-3
4,Luguentz Dort,23:56,2,5,.400,1,3,.333,0,0,,0,2,2,0,1,0,1,2,5,2.1,-1
5,Cason Wallace,25:35,4,7,.571,2,2,1.000,0,0,,1,1,2,4,1,0,0,1,10,11.1,+22
6,Isaiah Joe,25:03,7,7,1.000,7,7,1.000,2,3,.667,0,5,5,0,1,0,0,1,23,22.6,+21
7,Vasilije Micić,21:21,1,5,.200,1,3,.333,2,2,1.000,0,2,2,7,0,0,0,3,5,6.2,+18
8,Kenrich Williams,17:36,3,3,1.000,0,0,,0,0,,2,3,5,3,0,0,0,3,6,8.3,+16
9,Aaron Wiggins,11:05,2,3,.667,0,1,.000,1,2,.500,0,2,2,1,0,0,0,0,5,4.6,+3
10,Jaylin Williams,3:52,1,2,.500,0,1,.000,0,0,,0,3,3,1,0,0,0,0,2,2.6,+1
11,Dāvis Bertāns,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Tre Mann,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Aleksej Pokusevski,Did Not Play,,,,,,,,,,,,,,,,,,,,
