,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Pascal Siakam,40:21,13,20,.650,5,8,.625,5,6,.833,0,5,5,2,1,0,1,3,36,28.5,+1
1,Jakob Poeltl,37:07,5,8,.625,0,0,,4,7,.571,4,7,11,4,0,3,4,4,14,13.4,+3
2,Scottie Barnes,35:58,7,17,.412,1,5,.200,5,7,.714,1,5,6,5,1,1,0,3,20,16.3,-5
3,RJ Barrett,29:25,6,12,.500,1,2,.500,6,8,.750,3,6,9,1,0,0,5,5,19,9.8,-7
4,Immanuel Quickley,28:01,5,13,.385,2,5,.400,2,3,.667,0,6,6,3,2,0,0,4,14,10.8,+7
5,Dennis Schröder,29:42,3,7,.429,1,5,.200,5,7,.714,0,3,3,8,0,0,1,2,12,12.2,+12
6,Gary Trent Jr.,26:04,3,10,.300,1,5,.200,2,2,1.000,2,4,6,2,1,0,0,1,9,7.8,-1
7,Chris Boucher,11:21,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+1
8,Thaddeus Young,2:01,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+4
9,Gradey Dick,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Javon Freeman-Liberty,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jontay Porter,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
