,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,De'Aaron Fox,40:43,.723,.688,.458,.542,0.0,21.4,11.2,28.0,1.1,2.1,3.3,33.4,144,113,9.3
1,Keegan Murray,38:29,.300,.300,.400,.000,3.1,14.2,8.9,8.9,1.2,0.0,16.7,13.8,71,115,-11.1
2,Domantas Sabonis,35:17,.817,.769,.231,.615,6.8,37.1,22.7,28.2,0.0,2.4,19.5,25.7,142,113,6.4
3,Harrison Barnes,25:39,.421,.357,.857,.429,0.0,8.5,4.5,4.4,1.8,0.0,10.7,16.1,80,115,-10.6
4,Kevin Huerter,25:25,.500,.500,.444,.000,0.0,4.3,2.2,9.8,5.3,0.0,0.0,15.7,105,107,-1.8
5,Malik Monk,25:31,.909,.909,.818,.000,4.7,12.8,9.0,45.8,1.8,0.0,8.3,20.8,169,114,16.1
6,Sasha Vezenkov,16:56,.625,.625,.500,.000,0.0,25.8,13.5,0.0,0.0,0.0,0.0,10.4,113,116,-7.3
7,Chris Duarte,14:50,.750,.750,.750,.000,0.0,22.1,11.6,0.0,6.1,0.0,33.3,17.9,80,103,-1.2
8,Keon Ellis,9:37,1.000,1.000,.000,.000,0.0,0.0,0.0,24.3,4.7,0.0,50.0,9.2,125,109,3.6
9,JaVale McGee,7:32,1.000,1.000,.000,.000,0.0,0.0,0.0,19.2,0.0,0.0,33.3,17.6,126,120,-1.6
10,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,
11,Davion Mitchell,Did Not Play,,,,,,,,,,,,,,,
12,Filip Petrušev,Did Not Play,,,,,,,,,,,,,,,
13,Jalen Slawson,Did Not Play,,,,,,,,,,,,,,,
