,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Vassell,36:07,11,21,.524,5,10,.500,1,2,.500,0,3,3,3,0,1,2,0,28,19.0,+7
1,Tre Jones,35:23,8,15,.533,1,5,.200,3,4,.750,1,6,7,7,0,1,4,0,20,16.4,-4
2,Jeremy Sochan,30:32,6,12,.500,0,4,.000,3,6,.500,7,9,16,3,2,0,3,4,15,14.9,+11
3,Julian Champagnie,30:18,2,6,.333,0,4,.000,1,2,.500,3,3,6,3,0,3,0,2,5,7.6,-3
4,Victor Wembanyama,28:25,7,14,.500,0,3,.000,2,2,1.000,5,9,14,7,2,3,6,2,16,17.4,-9
5,Zach Collins,19:34,4,9,.444,0,0,,1,2,.500,1,1,2,3,0,0,1,3,9,4.8,+8
6,Cedi Osman,19:23,1,6,.167,1,5,.200,0,0,,0,0,0,0,2,2,2,3,3,-0.6,-6
7,Malaki Branham,15:43,3,4,.750,1,2,.500,0,0,,1,1,2,3,0,0,0,0,7,8.5,-4
8,Blake Wesley,12:37,2,4,.500,0,1,.000,0,0,,0,3,3,6,0,0,0,2,4,6.3,+3
9,Doug McDermott,11:56,2,5,.400,2,5,.400,0,0,,0,2,2,0,0,0,0,0,6,3.9,-8
10,Dominick Barlow,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,,
