,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Malik Beasley,38:40,.743,.727,.818,.091,0.0,9.7,5.3,3.5,0.0,0.0,8.0,14.6,128,126,-2.4
1,Giannis Antetokounmpo,38:37,.556,.500,.083,.625,0.0,17.1,9.4,44.3,1.3,2.2,8.9,39.4,117,118,3.8
2,Damian Lillard,38:01,.793,.763,.684,.368,3.0,14.9,9.5,47.7,0.0,0.0,8.3,28.7,155,123,13.9
3,Brook Lopez,31:12,.717,.625,.500,.500,7.3,12.1,9.9,3.9,0.0,5.4,17.0,8.5,137,122,-3.7
4,Jae Crowder,19:23,.700,.700,.400,.000,5.9,4.9,5.3,7.0,2.5,4.3,0.0,11.7,148,120,1.4
5,Pat Connaughton,26:14,.425,.300,1.000,.400,0.0,10.8,5.9,8.9,1.9,3.2,0.0,10.2,106,119,-3.4
6,Bobby Portis,25:53,.393,.393,.143,.000,13.2,18.2,16.0,5.5,0.0,0.0,0.0,24.5,97,122,-11.8
7,Patrick Beverley,15:33,.625,.625,.500,.000,0.0,24.2,13.3,8.4,6.3,5.4,0.0,11.7,128,102,2.6
8,Danilo Gallinari,6:27,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,300,130,5.9
9,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,
10,MarJon Beauchamp,Did Not Play,,,,,,,,,,,,,,,
11,A.J. Green,Did Not Play,,,,,,,,,,,,,,,
12,Andre Jackson Jr.,Did Not Play,,,,,,,,,,,,,,,
