,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,De'Aaron Fox,39:27,19,32,.594,2,6,.333,4,5,.800,0,4,4,4,2,0,3,3,44,30.6,+5
1,Domantas Sabonis,38:12,7,13,.538,0,1,.000,2,3,.667,4,16,20,12,2,0,3,2,16,23.5,+11
2,Keegan Murray,31:02,3,8,.375,1,6,.167,0,0,,1,2,3,3,0,1,0,3,7,5.5,-4
3,Harrison Barnes,15:27,5,7,.714,1,3,.333,0,0,,0,0,0,0,0,1,2,2,11,6.0,-10
4,Kevin Huerter,11:42,1,3,.333,0,2,.000,0,0,,1,0,1,3,1,0,0,3,2,2.9,-5
5,Malik Monk,31:52,10,19,.526,3,5,.600,3,3,1.000,1,4,5,8,2,0,3,2,26,22.4,+19
6,Trey Lyles,30:21,3,5,.600,0,2,.000,1,1,1.000,1,5,6,1,0,0,0,1,7,7.2,+14
7,Davion Mitchell,18:16,4,4,1.000,4,4,1.000,0,0,,0,1,1,1,0,0,0,2,12,11.0,+4
8,Keon Ellis,13:53,2,4,.500,1,2,.500,0,0,,1,2,3,0,1,0,1,1,5,3.9,+17
9,Alex Len,9:48,0,2,.000,0,0,,0,0,,0,3,3,0,0,0,1,4,0,-3.1,-1
10,Chris Duarte,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Mason Jones,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,JaVale McGee,Did Not Play,,,,,,,,,,,,,,,,,,,,
