,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Vassell,36:24,9,18,.500,0,3,.000,1,1,1.000,0,6,6,3,3,0,3,1,19,13.5,-18
1,Tre Jones,33:23,8,11,.727,4,5,.800,2,2,1.000,0,3,3,9,0,0,1,0,22,23.7,+7
2,Victor Wembanyama,32:07,3,13,.231,0,4,.000,6,7,.857,3,8,11,3,1,6,5,4,12,8.9,+5
3,Jeremy Sochan,29:49,4,15,.267,3,9,.333,2,4,.500,3,7,10,6,0,0,2,2,13,8.9,-3
4,Julian Champagnie,19:38,2,5,.400,2,5,.400,0,0,,0,3,3,1,0,1,0,2,6,4.8,+3
5,Keldon Johnson,28:17,5,10,.500,3,6,.500,1,2,.500,1,5,6,2,0,0,1,1,14,10.8,-8
6,Malaki Branham,20:01,4,7,.571,1,3,.333,2,3,.667,2,2,4,1,0,0,1,1,11,8.6,+5
7,Dominick Barlow,15:53,2,4,.500,0,0,,0,0,,0,1,1,5,1,0,0,0,4,6.8,-11
8,Blake Wesley,13:26,0,2,.000,0,1,.000,1,2,.500,0,4,4,0,1,1,1,1,1,0.7,-11
9,Cedi Osman,11:02,2,4,.500,1,3,.333,0,0,,0,0,0,1,0,2,1,2,5,3.3,+1
10,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,,
