,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kevin Durant,40:57,7,19,.368,3,11,.273,3,3,1.000,1,6,7,3,2,0,3,2,20,12.3,+13
1,Devin Booker,39:22,19,28,.679,8,16,.500,6,7,.857,1,2,3,9,0,1,3,3,52,43.7,+8
2,Bradley Beal,39:05,5,8,.625,3,4,.750,0,0,,3,6,9,6,2,1,3,3,13,16.0,+2
3,Jusuf Nurkić,35:50,5,11,.455,1,2,.500,8,11,.727,8,11,19,4,1,2,1,5,19,23.2,+19
4,Grayson Allen,33:25,4,8,.500,2,5,.400,1,2,.500,0,2,2,4,0,1,1,2,11,8.9,+17
5,Eric Gordon,19:29,1,7,.143,1,6,.167,0,0,,0,1,1,1,1,0,0,1,3,0.1,+4
6,Royce O'Neale,15:05,1,4,.250,0,3,.000,0,0,,2,2,4,1,1,0,1,1,2,1.9,+3
7,Drew Eubanks,12:10,1,2,.500,0,0,,2,2,1.000,1,1,2,1,0,1,0,4,4,3.8,-6
8,Bol Bol,4:37,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,+5
9,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Nassir Little,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Josh Okogie,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,David Roddy,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Isaiah Thomas,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,,,,,,
