,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Mãozinha Pereira,36:16,.658,.667,.444,.222,0.0,38.3,17.1,4.5,1.4,0.0,23.3,14.9,99,117,-3.6
1,Trey Jemison,33:28,.388,.333,.000,.167,12.2,11.3,11.8,8.7,0.0,0.0,31.8,11.9,80,125,-10.8
2,Jordan Goodwin,31:21,.540,.500,.231,.154,6.5,8.1,7.2,22.8,1.6,0.0,0.0,18.6,132,122,2.1
3,Scotty Pippen Jr.,30:24,.676,.625,.250,.250,6.7,0.0,3.7,36.2,3.3,0.0,18.4,30.1,121,120,5.9
4,GG Jackson II,28:52,.456,.406,.438,.375,7.1,17.5,11.7,19.2,3.4,0.0,13.9,31.5,94,116,-1.3
5,Zavier Simpson,30:07,.509,.458,.333,.333,6.8,8.4,7.5,21.5,3.3,8.0,12.7,22.0,110,114,5.3
6,Timmy Allen,26:04,.167,.167,.500,.000,0.0,9.7,4.3,0.0,0.0,0.0,14.3,11.3,34,126,-16.9
7,Brandon Clarke,23:28,.304,.333,.111,.222,13.1,26.9,19.3,13.7,2.1,0.0,16.8,21.3,72,117,-9.4
8,Santi Aldama,Did Not Dress,,,,,,,,,,,,,,,
9,Luke Kennard,Did Not Dress,,,,,,,,,,,,,,,
10,Lamar Stevens,Did Not Dress,,,,,,,,,,,,,,,
11,Ziaire Williams,Did Not Dress,,,,,,,,,,,,,,,
