,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jayson Tatum,40:55,11,21,.524,2,8,.250,15,19,.789,0,11,11,5,3,2,0,4,39,36.7,+27
1,Jrue Holiday,38:17,6,13,.462,5,12,.417,0,0,,0,7,7,6,0,1,1,2,17,15.5,+19
2,Jaylen Brown,36:33,13,22,.591,2,7,.286,6,9,.667,1,2,3,4,0,2,0,5,34,26.1,-6
3,Derrick White,34:29,2,12,.167,1,7,.143,1,2,.500,0,4,4,1,2,1,1,3,6,0.4,-11
4,Al Horford,31:14,4,7,.571,3,6,.500,0,0,,1,5,6,3,1,0,1,2,11,11.2,+8
5,Payton Pritchard,24:30,2,7,.286,1,4,.250,0,0,,1,6,7,6,1,1,1,1,5,7.9,+16
6,Luke Kornet,18:38,1,3,.333,0,0,,0,0,,1,4,5,1,0,1,2,2,2,0.8,-4
7,Sam Hauser,15:24,2,3,.667,1,2,.500,0,0,,1,0,1,0,0,0,0,1,5,4.0,-4
8,Dalano Banton,Did Not Play,,,,,,,,,,,,,,,,,,,,
9,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Neemias Queta,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jordan Walsh,Did Not Play,,,,,,,,,,,,,,,,,,,,
