,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Devin Vassell,39:36,.530,.500,.263,.211,5.2,13.5,9.6,13.4,0.0,1.7,12.6,25.7,102,119,-2.5
1,Jeremy Sochan,33:36,.476,.393,.429,.286,9.1,13.2,11.3,13.9,0.0,0.0,11.3,22.6,104,120,-4.3
2,Victor Wembanyama,30:30,.500,.500,.500,.000,6.7,26.2,17.1,14.9,0.0,15.5,37.5,22.5,72,103,-2.2
3,Tre Jones,20:51,.286,.286,.429,.000,4.9,12.8,9.1,34.5,0.0,0.0,12.5,16.4,88,121,-6.9
4,Julian Champagnie,10:26,.000,.000,1.000,.000,0.0,17.0,9.1,0.0,0.0,0.0,50.0,8.2,0,119,-15.1
5,Keldon Johnson,33:35,.615,.542,.417,.500,3.0,13.2,8.5,9.3,0.0,0.0,6.4,20.0,126,120,1.3
6,Malaki Branham,26:19,.714,.714,.500,.000,0.0,3.4,1.8,15.6,0.0,0.0,6.7,24.4,130,124,5.8
7,Zach Collins,17:30,.615,.625,.250,.500,11.7,20.3,16.3,8.4,0.0,7.7,38.1,19.3,85,112,-2.4
8,Cedi Osman,15:11,.750,.750,.250,.000,6.7,17.6,12.5,0.0,3.2,0.0,0.0,11.3,153,112,4.6
9,Blake Wesley,12:26,.000,.000,1.000,.000,0.0,0.0,0.0,50.8,0.0,0.0,0.0,6.9,105,125,-3.9
10,Dominick Barlow,Did Not Play,,,,,,,,,,,,,,,
11,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,
12,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,
