,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Bruce Brown,33:27,8,16,.500,1,2,.500,1,3,.333,5,5,10,6,3,0,2,3,18,18.2,-13
1,Andrew Nembhard,28:45,4,8,.500,0,1,.000,4,6,.667,1,1,2,7,0,0,2,0,12,11.1,-16
2,Buddy Hield,28:00,6,13,.462,2,9,.222,2,2,1.000,0,2,2,1,2,0,1,2,16,10.8,+1
3,Myles Turner,25:35,5,11,.455,0,4,.000,2,3,.667,1,3,4,1,2,1,3,5,12,5.9,-5
4,Jalen Smith,25:20,4,7,.571,0,1,.000,0,1,.000,2,1,3,3,0,0,0,2,8,7.3,-16
5,Obi Toppin,25:28,4,5,.800,3,3,1.000,0,0,,0,3,3,1,1,0,0,2,11,10.9,+8
6,Bennedict Mathurin,21:36,3,9,.333,1,3,.333,5,5,1.000,1,2,3,2,0,0,2,3,12,6.4,-7
7,Isaiah Jackson,19:35,6,9,.667,0,0,,0,0,,3,4,7,1,2,0,2,3,12,10.9,-3
8,T.J. McConnell,19:15,2,9,.222,0,2,.000,1,2,.500,1,1,2,5,0,0,1,0,5,2.6,+8
9,Jordan Nwora,12:55,1,5,.200,1,4,.250,0,0,,0,1,1,1,1,0,0,1,3,1.5,+3
10,Kendall Brown,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Ben Sheppard,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Oscar Tshiebwe,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,,,,,,
