,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Malik Beasley,38:22,3,10,.300,3,7,.429,1,1,1.000,0,3,3,2,0,0,0,0,10,6.5,-16
1,Brook Lopez,37:52,9,14,.643,5,7,.714,2,3,.667,5,5,10,1,0,0,5,5,25,17.1,-12
2,Pat Connaughton,34:42,2,12,.167,2,9,.222,0,0,,2,4,6,8,2,0,2,1,6,6.2,-9
3,Giannis Antetokounmpo,32:12,10,23,.435,0,4,.000,1,3,.333,1,6,7,8,1,5,3,4,21,16.1,+3
4,Jae Crowder,24:59,2,8,.250,1,5,.200,1,2,.500,1,1,2,0,0,1,0,0,6,2.5,-2
5,Bobby Portis,27:47,8,16,.500,3,5,.600,0,0,,1,6,7,3,1,2,0,2,19,17.2,-11
6,A.J. Green,21:01,3,7,.429,3,6,.500,0,1,.000,1,3,4,2,1,1,1,0,9,8.6,-7
7,TyTy Washington Jr.,8:55,1,2,.500,1,1,1.000,0,0,,1,1,2,0,0,0,0,1,3,2.6,+3
8,Andre Jackson Jr.,7:25,0,3,.000,0,0,,0,0,,1,1,2,0,0,1,0,1,0,-0.8,-5
9,Danilo Gallinari,6:41,0,0,,0,0,,2,2,1.000,0,1,1,2,0,0,0,0,2,3.7,+6
10,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,MarJon Beauchamp,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Ryan Rollins,Did Not Play,,,,,,,,,,,,,,,,,,,,
