,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Omer Yurtseven,37:16,9,14,.643,0,1,.000,2,2,1.000,4,7,11,2,2,0,3,1,20,18.7,-16
1,Luka Šamanić,34:52,6,15,.400,1,3,.333,2,2,1.000,3,7,10,3,0,0,1,0,15,12.2,-24
2,Johnny Juzang,31:45,2,8,.250,1,4,.250,0,0,,0,2,2,3,0,0,1,2,5,1.1,-22
3,Keyonte George,30:02,4,11,.364,2,9,.222,0,0,,1,2,3,5,0,0,5,0,10,3.7,-15
4,Taylor Hendricks,21:43,1,5,.200,1,2,.500,0,0,,1,4,5,1,1,1,0,0,3,4.2,-7
5,Talen Horton-Tucker,32:20,10,23,.435,4,8,.500,0,0,,0,3,3,2,1,1,4,4,24,10.3,-5
6,Darius Bazley,25:19,2,5,.400,0,2,.000,4,4,1.000,1,4,5,0,1,0,0,0,8,8.2,-3
7,Brice Sensabaugh,20:40,2,9,.222,1,2,.500,5,5,1.000,1,4,5,2,0,0,0,2,10,7.0,+4
8,Jason Preston,6:03,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,+8
9,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Micah Potter,Did Not Play,,,,,,,,,,,,,,,,,,,,
