,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Domantas Sabonis,37:59,10,11,.909,0,0,,0,0,,6,20,26,5,0,0,3,3,20,25.8,+10
1,Kevin Huerter,37:17,7,15,.467,3,8,.375,0,0,,0,4,4,3,2,1,1,1,17,13.9,+11
2,Harrison Barnes,35:19,5,15,.333,2,10,.200,0,0,,0,3,3,4,0,0,1,1,12,5.8,+15
3,De'Aaron Fox,34:02,8,14,.571,1,4,.250,6,10,.600,1,4,5,4,2,0,3,1,23,18.1,+8
4,Keegan Murray,24:37,2,7,.286,1,4,.250,0,0,,1,4,5,2,2,0,4,2,5,1.4,-3
5,Trey Lyles,24:23,4,7,.571,2,5,.400,0,0,,1,0,1,1,1,0,2,3,10,5.9,+8
6,Malik Monk,19:53,1,6,.167,1,4,.250,0,0,,0,3,3,5,1,0,3,1,3,1.2,-7
7,Davion Mitchell,16:29,2,4,.500,1,3,.333,0,0,,0,0,0,0,2,0,2,2,5,2.2,+4
8,JaVale McGee,10:01,4,5,.800,0,0,,0,0,,2,2,4,0,0,0,0,3,8,6.9,-1
9,Chris Duarte,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Colby Jones,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Alex Len,Did Not Play,,,,,,,,,,,,,,,,,,,,
