,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Trae Young,39:40,10,22,.455,7,13,.538,3,3,1.000,0,3,3,13,2,0,6,1,30,24.2,-11
1,Saddiq Bey,39:39,6,14,.429,2,8,.250,2,2,1.000,2,8,10,2,2,0,2,2,16,13.0,-12
2,Dejounte Murray,34:27,10,20,.500,3,9,.333,1,3,.333,1,7,8,6,3,0,2,0,24,21.2,-3
3,Clint Capela,27:41,3,3,1.000,0,0,,2,2,1.000,3,7,10,0,0,0,2,5,8,7.3,+6
4,Garrison Mathews,18:27,0,3,.000,0,3,.000,0,0,,0,1,1,1,0,0,0,4,0,-2.7,-2
5,Bogdan Bogdanović,35:22,8,24,.333,6,18,.333,1,2,.500,1,1,2,5,1,0,0,3,23,13.3,-8
6,Onyeka Okongwu,25:33,4,7,.571,0,1,.000,1,2,.500,4,3,7,1,1,2,0,3,9,10.9,-10
7,Patty Mills,12:13,1,2,.500,1,1,1.000,0,0,,1,0,1,1,0,0,1,4,3,0.8,-2
8,Wesley Matthews,6:58,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,-3
9,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,,
