,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paolo Banchero,37:35,.545,.472,.333,.278,0.0,20.8,9.8,20.1,0.0,2.7,16.5,28.4,101,115,-0.9
1,Jalen Suggs,35:51,.383,.350,.500,.400,0.0,9.3,4.4,14.1,0.0,0.0,14.5,16.9,82,120,-9.2
2,Franz Wagner,35:05,.605,.607,.286,.143,2.9,6.4,4.5,17.6,0.0,0.0,0.0,18.7,133,120,1.5
3,Wendell Carter Jr.,22:32,.218,.167,.500,.333,13.3,39.6,25.7,5.3,0.0,0.0,12.7,15.4,71,114,-9.9
4,Caleb Houstan,11:17,.600,.600,1.000,.000,17.7,0.0,9.3,0.0,4.5,0.0,0.0,19.5,133,111,10.7
5,Cole Anthony,30:39,.533,.533,.467,.000,9.8,14.6,12.0,30.3,1.6,0.0,6.3,23.0,121,115,7.4
6,Jonathan Isaac,22:47,.873,.885,.308,.231,8.8,24.5,16.2,0.0,2.2,9.0,0.0,27.7,169,104,23.3
7,Markelle Fultz,18:57,.400,.400,.000,.000,0.0,5.9,2.8,13.7,5.3,0.0,16.7,14.0,82,108,-2.6
8,Moritz Wagner,13:06,.694,.500,.500,1.000,0.0,42.6,20.1,19.1,0.0,0.0,41.0,16.4,95,113,-5.2
9,Joe Ingles,12:11,,,,,8.2,18.3,13.0,28.1,0.0,0.0,100.0,7.2,77,118,-6.8
10,Goga Bitadze,Did Not Play,,,,,,,,,,,,,,,
11,Anthony Black,Did Not Play,,,,,,,,,,,,,,,
12,Jett Howard,Did Not Play,,,,,,,,,,,,,,,
13,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
14,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,
