,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,John Konchar,32:33,.300,.300,.600,.000,10.8,25.8,18.2,10.9,0.0,6.4,28.6,8.6,85,101,-3.3
1,Jordan Goodwin,32:09,.311,.292,.417,.167,10.9,33.6,22.1,27.9,1.5,3.2,13.4,18.5,95,99,-1.4
2,Trey Jemison,31:08,.865,.846,.000,.154,18.8,3.9,11.4,0.0,0.0,6.7,17.8,21.6,139,103,4.3
3,Santi Aldama,29:54,.370,.357,.357,.143,0.0,16.1,7.9,4.7,3.3,0.0,6.3,21.2,86,100,-9.7
4,Luke Kennard,26:08,.591,.591,.545,.000,4.5,13.8,9.1,44.8,1.9,0.0,15.4,19.9,130,103,6.9
5,GG Jackson II,26:38,.510,.469,.438,.375,0.0,9.0,4.5,6.1,0.0,3.9,13.9,32.4,99,105,-5.7
6,Jake LaRavia,23:41,.662,.500,.444,.778,9.9,10.1,10.0,6.0,4.2,0.0,0.0,20.4,163,98,8.5
7,DeJon Jarreau,20:57,.450,.375,.125,.250,5.6,22.9,14.1,39.1,4.8,0.0,18.4,20.7,108,96,2.4
8,Wenyen Gabriel,16:52,.583,.583,.333,.000,13.9,28.5,21.1,0.0,0.0,6.2,25.0,18.9,95,101,-5.7
9,Lamar Stevens,Did Not Dress,,,,,,,,,,,,,,,
10,Vince Williams Jr.,Did Not Dress,,,,,,,,,,,,,,,
11,Ziaire Williams,Did Not Dress,,,,,,,,,,,,,,,
