,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Alperen Sengun,42:48,.485,.421,.211,.316,3.1,26.6,17.7,28.9,2.3,1.8,18.8,29.1,96,82,1.1
1,Fred VanVleet,38:59,.660,.625,.417,.167,0.0,12.5,7.8,41.5,1.3,3.8,7.2,16.7,144,90,10.4
2,Jabari Smith Jr.,37:58,.810,.778,.333,.222,10.5,25.7,20.0,3.9,1.3,2.0,16.8,14.6,137,84,6.1
3,Jalen Green,35:58,.647,.639,.444,.167,0.0,11.3,7.0,10.0,4.1,0.0,13.4,29.0,108,87,6.6
4,Dillon Brooks,29:54,.450,.375,.375,.250,4.5,0.0,1.7,8.7,0.0,0.0,18.4,17.0,88,102,-8.1
5,Tari Eason,15:49,.583,.583,.333,.000,8.4,15.4,12.8,9.8,3.1,0.0,0.0,17.7,126,87,4.7
6,Jae'Sean Tate,15:48,.500,.500,.250,.000,0.0,15.4,9.6,0.0,0.0,4.7,20.0,14.8,74,90,-8.3
7,Aaron Holiday,14:42,.875,.875,.250,.000,0.0,0.0,0.0,0.0,3.4,5.1,0.0,12.7,162,92,9.3
8,Jeff Green,8:03,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,28.0,0.0,11.6,0,86,1.7
9,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,
10,Jock Landale,Did Not Play,,,,,,,,,,,,,,,
11,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,
12,Jeenathan Williams,Did Not Play,,,,,,,,,,,,,,,
