,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Nikola Jokić,42:09,.530,.500,.258,.355,11.6,41.1,22.8,56.7,3.5,0.0,7.7,37.4,113,102,21.6
1,Kentavious Caldwell-Pope,39:16,.581,.500,.333,.333,6.2,6.8,6.4,15.6,3.8,0.0,10.4,19.8,117,107,5.8
2,Aaron Gordon,39:01,.073,.000,.333,.333,6.3,13.7,9.1,7.7,0.0,0.0,6.8,15.4,33,115,-14.6
3,Michael Porter Jr.,37:10,.500,.500,.571,.000,2.2,21.5,9.5,5.3,1.3,4.9,6.7,16.4,100,106,2.2
4,Reggie Jackson,25:18,.143,.143,.286,.000,6.4,10.5,8.0,18.9,0.0,3.6,46.2,20.9,32,112,-17.0
5,Christian Braun,25:48,.371,.333,.000,.111,0.0,15.5,5.9,0.0,0.0,0.0,0.0,14.9,83,115,-7.6
6,Justin Holiday,12:44,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,3.9,0.0,0.0,6.4,150,108,0.0
7,Julian Strawther,5:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,117,-11.7
8,Peyton Watson,5:47,.000,.000,.333,.000,14.1,0.0,8.7,0.0,0.0,15.7,0.0,21.1,18,103,-16.7
9,Zeke Nnaji,3:49,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.3,0,117,-28.5
10,Collin Gillespie,3:04,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.2,0,117,-25.9
11,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,
12,Braxton Key,Did Not Play,,,,,,,,,,,,,,,
13,Jalen Pickett,Did Not Play,,,,,,,,,,,,,,,
14,Hunter Tyson,Did Not Play,,,,,,,,,,,,,,,
