,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paolo Banchero,35:53,.448,.429,.143,.143,12.7,16.4,14.7,19.8,1.5,0.0,26.4,37.9,79,103,-7.9
1,Franz Wagner,33:04,.451,.389,.278,.389,3.5,20.7,12.8,20.1,0.0,0.0,4.5,30.0,104,103,-3.5
2,Goga Bitadze,29:01,.768,.750,.000,.500,11.8,13.5,12.7,11.4,0.0,14.7,0.0,15.1,168,103,11.7
3,Jalen Suggs,28:26,.872,.833,.667,.333,4.0,10.3,7.4,15.7,0.0,3.8,12.7,12.4,159,109,7.3
4,Anthony Black,18:43,.000,.000,.500,.000,0.0,5.2,2.8,0.0,8.4,5.7,33.3,7.2,0,92,-3.0
5,Gary Harris,26:13,.500,.500,1.000,.000,0.0,3.7,2.0,9.9,0.0,4.1,0.0,5.1,128,112,-1.7
6,Joe Ingles,19:54,.785,.600,.800,1.200,5.7,14.8,10.6,21.2,0.0,5.4,11.6,19.5,158,105,12.2
7,Cole Anthony,17:40,.581,.583,.167,.333,6.5,5.5,6.0,35.2,0.0,0.0,0.0,17.5,142,112,6.0
8,Moritz Wagner,17:40,.424,.444,.222,.111,0.0,11.1,6.0,0.0,3.0,0.0,0.0,24.0,89,102,-7.3
9,Jonathan Isaac,13:25,.583,.583,.500,.000,8.5,21.9,15.7,0.0,7.8,0.0,0.0,20.1,126,85,10.5
10,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,
11,Jett Howard,Did Not Play,,,,,,,,,,,,,,,
12,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
13,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,
