,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Lauri Markkanen,35:38,.874,.861,.667,.111,9.9,28.2,19.2,11.3,1.4,0.0,9.6,24.8,159,122,9.5
1,Collin Sexton,35:21,.566,.553,.368,.263,6.6,6.3,6.5,44.4,2.8,0.0,12.4,29.0,132,124,3.3
2,John Collins,31:45,.720,.731,.308,.154,11.1,24.6,18.0,0.0,0.0,5.0,0.0,18.5,153,122,-2.3
3,Simone Fontecchio,27:11,.417,.417,.667,.000,4.3,8.2,6.3,10.9,1.8,0.0,0.0,9.3,129,125,-5.9
4,Kris Dunn,16:41,.875,.875,.250,.000,14.0,13.4,13.7,39.8,2.9,4.8,20.0,12.7,171,118,14.1
5,Jordan Clarkson,31:19,.453,.433,.333,.067,3.7,0.0,1.8,7.2,0.0,0.0,0.0,20.9,115,131,-14.6
6,Kelly Olynyk,17:41,1.042,1.250,.500,1.000,6.6,50.5,29.1,46.6,2.8,0.0,58.1,16.5,119,115,7.3
7,Walker Kessler,16:15,.833,.833,.000,.000,7.2,20.6,14.1,0.0,0.0,14.8,25.0,20.8,110,115,-1.2
8,Ochai Agbaji,15:30,.500,.500,.600,.000,7.6,7.2,7.4,13.5,0.0,0.0,0.0,13.6,139,130,-4.4
9,Keyonte George,12:39,.694,.500,.800,1.000,0.0,0.0,0.0,8.5,0.0,0.0,12.2,27.4,139,131,-6.6
10,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
12,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,
