,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jayson Tatum,37:31,.550,.500,.429,.286,5.3,29.9,17.5,8.9,0.0,0.0,7.8,29.5,113,115,1.9
1,Jaylen Brown,36:35,.503,.475,.350,.100,5.5,2.8,4.1,18.4,0.0,0.0,4.6,25.8,114,122,-1.3
2,Jrue Holiday,36:13,.667,.667,.667,.000,5.5,5.6,5.6,20.5,2.8,0.0,30.8,15.5,106,115,1.0
3,Derrick White,35:17,.276,.200,.400,.200,5.7,11.6,8.6,25.3,0.0,11.3,26.9,9.1,96,111,0.7
4,Kristaps Porziņģis,32:02,.621,.583,.333,.167,6.2,22.3,14.2,17.6,3.2,9.4,4.9,27.4,131,102,14.8
5,Al Horford,19:50,.438,.438,.500,.000,10.1,15.4,12.7,0.0,2.6,0.0,11.1,19.6,91,113,-5.7
6,Luke Kornet,15:38,.500,.500,.000,.000,0.0,19.6,9.7,9.3,0.0,12.8,0.0,11.0,116,108,1.1
7,Sam Hauser,14:04,.500,.500,.600,.000,7.1,29.0,18.0,10.6,3.6,0.0,0.0,15.3,122,107,4.0
8,Payton Pritchard,12:50,.333,.333,.333,.000,7.8,31.8,19.7,10.6,0.0,0.0,40.0,16.8,60,115,-14.4
9,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,
10,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,
11,Jaden Springer,Did Not Play,,,,,,,,,,,,,,,
12,Jordan Walsh,Did Not Play,,,,,,,,,,,,,,,
