,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Cam Thomas,39:09,.536,.440,.320,.440,3.6,14.6,9.7,23.8,1.3,0.0,3.2,35.8,127,113,0.2
1,Dennis Schröder,35:53,.888,.850,.200,.800,7.9,9.6,8.8,29.4,0.0,0.0,18.2,20.9,157,116,6.8
2,Mikal Bridges,31:15,.650,.650,.600,.000,0.0,7.3,4.0,15.2,1.6,0.0,23.1,18.9,109,113,-3.0
3,Nic Claxton,30:25,.512,.500,.000,.500,0.0,33.8,18.7,13.6,0.0,8.9,17.0,8.8,111,104,1.3
4,Dorian Finney-Smith,24:09,.200,.200,.600,.000,11.7,23.7,18.3,5.5,0.0,0.0,37.5,15.1,52,114,-15.8
5,Noah Clowney,24:25,.970,1.000,.429,.571,11.6,18.7,15.5,0.0,0.0,14.8,0.0,16.3,198,100,17.3
6,Jalen Wilson,18:03,.740,.800,.600,.800,15.6,12.7,14.0,8.9,2.9,0.0,12.9,19.6,140,109,6.2
7,Trendon Watford,15:41,.735,.667,.000,1.333,0.0,14.6,8.1,9.6,0.0,0.0,45.7,25.4,81,115,-15.0
8,Lonnie Walker IV,11:13,.500,.500,.667,.000,0.0,10.2,5.6,0.0,0.0,0.0,25.0,16.2,77,116,-10.8
9,Day'Ron Sharpe,9:47,.000,.000,.000,.000,28.9,46.7,38.7,0.0,0.0,0.0,50.0,9.3,63,110,-14.1
10,Cameron Johnson,Did Not Dress,,,,,,,,,,,,,,,
11,Dennis Smith Jr.,Did Not Dress,,,,,,,,,,,,,,,
