,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Scottie Barnes,36:39,.750,.750,.313,.000,2.8,24.8,12.6,27.8,0.0,4.5,5.9,20.5,148,122,9.9
1,Pascal Siakam,36:18,.564,.500,.625,.500,2.9,21.4,11.2,15.5,0.0,2.3,17.0,14.4,113,124,-4.5
2,Dennis Schröder,35:17,.504,.500,.429,.143,8.9,3.7,6.6,43.6,2.9,0.0,6.3,19.9,131,124,6.9
3,Gary Trent Jr.,33:05,.479,.469,.313,.250,3.2,3.9,3.5,0.0,1.6,0.0,5.3,25.1,95,127,-6.4
4,Jakob Poeltl,24:48,.475,.400,.000,.600,4.2,31.4,16.3,17.0,0.0,3.3,24.0,14.9,96,121,-5.1
5,Gradey Dick,28:27,.901,.875,.750,.250,7.3,0.0,4.1,5.7,0.0,0.0,10.1,15.4,157,131,3.0
6,Precious Achiuwa,18:15,.300,.300,.100,.000,17.2,28.4,22.2,26.2,0.0,4.5,9.1,26.7,89,121,-7.4
7,Malachi Flynn,12:43,.788,.750,.500,.250,0.0,0.0,0.0,24.8,4.1,0.0,40.3,25.9,93,122,0.5
8,Chris Boucher,11:42,.342,.167,.333,.500,8.9,33.3,19.8,0.0,4.4,0.0,12.0,31.5,76,114,-16.8
9,Jalen McDaniels,2:46,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,131,-7.9
10,Javon Freeman-Liberty,Did Not Play,,,,,,,,,,,,,,,
11,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,
12,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
13,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,
