,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Keyonte George,34:31,.555,.447,.368,.421,0.0,11.1,6.2,19.9,2.8,0.0,8.2,31.1,118,123,-3.0
1,Collin Sexton,31:27,.656,.656,.375,.000,0.0,12.2,6.8,28.4,3.1,0.0,5.9,23.6,137,122,4.8
2,John Collins,29:41,.795,.800,.200,.300,12.1,25.9,19.8,9.3,0.0,3.1,15.0,19.6,143,123,2.0
3,Brice Sensabaugh,28:17,.651,.556,.444,.444,0.0,13.6,7.5,9.0,0.0,0.0,8.5,18.2,130,129,-5.1
4,Taylor Hendricks,19:24,.190,.143,.429,.286,12.4,39.6,27.5,0.0,0.0,14.0,0.0,17.8,65,110,-14.6
5,Walker Kessler,26:00,.600,.600,.000,.000,13.8,22.2,18.5,4.6,1.9,7.0,28.6,11.8,109,117,-3.9
6,Johnny Juzang,25:13,.864,.864,.727,.000,0.0,11.4,6.3,0.0,0.0,0.0,8.3,20.8,147,130,4.1
7,Talen Horton-Tucker,19:00,.363,.250,.667,.333,0.0,0.0,0.0,29.1,2.6,4.8,12.7,18.1,101,124,-3.3
8,Micah Potter,14:11,1.239,1.250,.500,.250,8.5,6.8,7.5,10.4,0.0,0.0,0.0,13.7,246,131,15.3
9,Jason Preston,12:16,.333,.333,.000,.000,9.8,7.8,8.7,18.6,0.0,0.0,25.0,14.3,91,131,-11.3
10,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
12,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,
