,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Lauri Markkanen,31:57,5,15,.333,4,10,.400,7,8,.875,4,10,14,2,1,2,0,1,21,21.3,+8
1,Simone Fontecchio,31:34,2,6,.333,1,5,.200,0,0,,0,3,3,1,1,1,1,4,5,2.3,+4
2,John Collins,26:50,8,15,.533,3,7,.429,0,0,,0,3,3,1,1,0,3,3,19,10.1,+6
3,Kris Dunn,24:13,2,2,1.000,1,1,1.000,0,0,,1,3,4,13,1,2,1,1,5,16.1,+11
4,Collin Sexton,18:13,8,13,.615,3,6,.500,0,0,,0,0,0,3,1,0,0,0,19,16.2,+1
5,Jordan Clarkson,31:07,7,14,.500,2,3,.667,5,5,1.000,1,3,4,6,0,1,1,0,21,19.5,+13
6,Keyonte George,22:27,7,13,.538,4,9,.444,1,1,1.000,0,6,6,4,0,0,2,0,19,15.3,+7
7,Walker Kessler,21:10,3,4,.750,0,0,,2,4,.500,2,4,6,0,1,2,0,1,8,10.2,+10
8,Kelly Olynyk,17:26,4,6,.667,2,2,1.000,3,4,.750,2,4,6,3,0,0,2,4,13,11.1,+9
9,Ochai Agbaji,15:03,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,0.9,+11
10,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,,,,,,
