,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Donovan Mitchell,40:37,.630,.567,.400,.433,5.4,26.9,16.1,49.7,4.8,0.0,16.4,45.1,116,98,14.4
1,Jarrett Allen,38:04,.785,.600,.000,1.200,8.6,25.8,17.2,17.9,2.6,9.2,11.6,9.7,165,96,7.9
2,Isaac Okoro,34:39,.466,.417,.417,.167,9.4,3.1,6.3,0.0,0.0,0.0,7.2,17.2,104,113,-7.6
3,Dean Wade,27:00,.725,.000,1.000,4.000,0.0,4.0,2.0,11.1,3.6,0.0,0.0,4.4,181,105,0.1
4,Max Strus,6:45,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0,115,-19.3
5,Caris LeVert,34:46,.545,.464,.643,.857,0.0,9.4,4.7,5.5,1.4,5.0,4.9,25.0,114,106,2.1
6,Sam Merrill,31:52,.250,.250,.917,.000,6.8,24.0,15.4,5.2,1.5,0.0,0.0,16.2,74,106,-8.0
7,Georges Niang,16:21,.727,.667,.667,.333,6.7,20.0,13.3,25.3,0.0,0.0,0.0,18.0,165,109,8.7
8,Tristan Thompson,9:56,.284,,,,11.0,11.0,11.0,0.0,5.0,0.0,36.2,11.9,56,100,-13.1
9,Emoni Bates,Did Not Play,,,,,,,,,,,,,,,
10,Damian Jones,Did Not Play,,,,,,,,,,,,,,,
11,Craig Porter Jr.,Did Not Play,,,,,,,,,,,,,,,
