,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Scottie Barnes,48:09,.615,.633,.333,.067,8.6,9.4,9.1,28.3,0.0,2.6,16.3,18.3,121,132,1.2
1,RJ Barrett,43:24,.648,.625,.313,.250,3.2,15.7,10.1,14.9,1.3,2.8,18.4,24.0,109,127,-1.4
2,Immanuel Quickley,42:37,.407,.400,.450,.100,3.2,5.3,4.4,38.9,1.3,0.0,4.6,24.6,107,132,-2.8
3,Gary Trent Jr.,39:30,.533,.533,.533,.000,0.0,17.3,9.5,0.0,2.8,0.0,6.3,19.4,96,124,-4.9
4,Jakob Poeltl,33:20,.883,.889,.000,.444,12.4,30.7,22.5,15.3,0.0,7.4,15.7,18.3,151,122,5.9
5,Dennis Schröder,35:57,.510,.406,.375,.375,7.7,19.0,13.9,16.2,1.5,0.0,0.0,24.8,125,127,0.1
6,Thaddeus Young,18:57,.750,.750,.250,.000,7.3,24.0,16.5,31.5,2.9,6.5,0.0,10.1,175,118,11.7
7,Bruce Brown,17:43,.205,.000,.250,.500,0.0,0.0,0.0,13.6,0.0,0.0,0.0,13.2,74,137,-13.4
8,Gradey Dick,10:23,1.042,1.000,.000,1.000,0.0,0.0,0.0,15.2,0.0,0.0,0.0,13.3,222,137,7.8
9,Chris Boucher,Did Not Play,,,,,,,,,,,,,,,
10,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,
11,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,
12,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,
13,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
