,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Trae Young,39:47,10,21,.476,5,12,.417,12,16,.750,0,1,1,12,1,0,7,1,37,27.0,+5
1,Jalen Johnson,38:29,5,12,.417,1,4,.250,0,2,.000,0,11,11,6,0,2,1,3,11,10.5,+7
2,Bogdan Bogdanović,34:02,5,12,.417,3,7,.429,0,0,,2,1,3,3,0,3,0,2,13,11.7,+1
3,Onyeka Okongwu,33:54,9,12,.750,1,2,.500,2,2,1.000,2,6,8,2,1,2,1,3,21,21.0,+8
4,Saddiq Bey,33:54,4,11,.364,2,5,.400,8,8,1.000,5,6,11,1,1,0,0,1,18,18.5,+8
5,De'Andre Hunter,23:37,3,6,.500,3,4,.750,2,2,1.000,0,2,2,2,1,0,3,1,11,7.6,-3
6,Bruno Fernando,14:06,4,4,1.000,0,0,,0,0,,0,3,3,0,0,2,0,4,8,7.5,-2
7,Garrison Mathews,13:58,2,3,.667,1,2,.500,3,3,1.000,0,1,1,1,0,0,0,3,8,6.5,+5
8,Trent Forrest,8:13,0,0,,0,0,,0,0,,0,0,0,4,0,0,1,1,0,1.4,+1
9,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Wesley Matthews,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Dejounte Murray,Did Not Dress,,,,,,,,,,,,,,,,,,,,
