,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Collin Sexton,44:07,.571,.476,.190,.476,5.3,7.9,6.8,20.8,0.0,4.4,13.6,29.5,112,110,0.5
1,Taylor Hendricks,34:40,.571,.571,.714,.000,6.8,17.6,13.0,8.4,0.0,5.7,12.5,10.2,117,105,1.8
2,John Collins,30:15,.901,.857,.357,.429,7.7,26.0,18.2,0.0,1.7,6.5,0.0,24.4,183,97,21.6
3,Keyonte George,29:08,.250,.250,.333,.000,0.0,3.0,1.7,30.8,0.0,0.0,33.3,27.4,53,115,-20.3
4,Brice Sensabaugh,24:44,.000,.000,.875,.000,4.7,10.6,8.1,26.2,2.0,0.0,20.0,17.9,38,107,-12.3
5,Johnny Juzang,24:22,.806,.786,.429,.143,4.8,3.6,4.1,21.8,0.0,0.0,21.2,17.2,131,115,3.0
6,Kris Dunn,21:39,.786,.786,.286,.000,0.0,32.2,18.5,8.6,2.3,13.6,22.2,18.4,112,87,7.6
7,Walker Kessler,17:45,.694,.500,.000,1.000,13.2,19.7,16.9,7.9,2.8,0.0,51.0,14.7,86,100,-4.9
8,Micah Potter,13:20,.000,.000,.500,.000,8.8,19.6,15.0,0.0,0.0,0.0,0.0,6.6,36,107,-10.7
9,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,
10,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
12,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,
