,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Paolo Banchero,32:18,5,17,.294,1,7,.143,4,7,.571,2,6,8,5,0,1,4,0,15,7.3,-24
1,Franz Wagner,30:59,6,14,.429,0,2,.000,2,2,1.000,2,3,5,1,1,0,1,1,14,9.2,-13
2,Jalen Suggs,25:13,1,7,.143,1,5,.200,1,2,.500,0,1,1,2,2,0,1,3,4,0.6,-22
3,Wendell Carter Jr.,18:45,3,7,.429,0,2,.000,1,3,.333,2,4,6,0,2,0,1,1,7,5.7,-16
4,Markelle Fultz,16:28,2,5,.400,0,0,,0,0,,0,1,1,0,1,1,1,1,4,1.9,-9
5,Cole Anthony,32:14,10,17,.588,5,8,.625,1,2,.500,1,6,7,4,1,1,0,1,26,24.3,+3
6,Jonathan Isaac,24:27,3,5,.600,2,3,.667,1,2,.500,1,4,5,1,1,2,0,2,9,10.5,+8
7,Joe Ingles,24:06,1,3,.333,0,2,.000,0,0,,0,2,2,4,0,0,0,1,2,3.3,+8
8,Moritz Wagner,20:29,3,5,.600,0,1,.000,0,0,,1,2,3,7,2,0,2,2,6,9.1,+16
9,Anthony Black,14:59,2,5,.400,1,2,.500,1,3,.333,1,0,1,1,0,0,0,1,6,3.5,+9
10,Goga Bitadze,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,,,,,,
