,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paolo Banchero,32:18,.374,.324,.412,.412,5.9,21.7,13.1,26.0,0.0,2.7,16.6,34.3,77,112,-6.3
1,Franz Wagner,30:59,.470,.429,.143,.143,6.2,11.3,8.5,5.8,1.7,0.0,6.3,23.6,96,114,-4.5
2,Jalen Suggs,25:13,.254,.214,.714,.286,0.0,4.6,2.1,11.2,4.1,0.0,11.3,16.2,59,110,-10.4
3,Wendell Carter Jr.,18:45,.421,.429,.286,.429,10.2,25.0,16.9,0.0,5.6,0.0,10.7,22.9,83,100,-4.3
4,Markelle Fultz,16:28,.400,.400,.000,.000,0.0,7.1,3.2,0.0,3.2,5.2,16.7,16.8,63,109,-7.2
5,Cole Anthony,32:14,.727,.735,.471,.118,3.0,21.8,11.5,28.2,1.6,2.7,0.0,25.5,143,109,19.0
6,Jonathan Isaac,24:27,.765,.800,.600,.400,3.9,19.2,10.8,6.5,2.1,7.0,0.0,11.1,151,106,6.8
7,Joe Ingles,24:06,.333,.333,.667,.000,0.0,9.7,4.4,23.4,0.0,0.0,0.0,5.7,113,118,-7.2
8,Moritz Wagner,20:29,.600,.600,.200,.000,4.7,11.4,7.7,56.6,5.1,0.0,28.6,15.7,116,106,9.6
9,Anthony Black,14:59,.475,.500,.400,.600,6.4,0.0,3.5,10.8,0.0,0.0,0.0,19.4,106,121,-3.6
10,Goga Bitadze,Did Not Play,,,,,,,,,,,,,,,
11,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,
12,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
13,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,
