,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kyrie Irving,38:16,12,18,.667,4,7,.571,8,8,1.000,1,3,4,12,2,0,4,1,36,35.8,-10
1,P.J. Washington,35:30,1,11,.091,0,7,.000,4,8,.500,0,5,5,1,0,0,2,4,6,-4.3,+1
2,Derrick Jones Jr.,31:51,4,6,.667,2,2,1.000,0,0,,1,0,1,0,1,0,1,4,10,6.5,-17
3,Daniel Gafford,25:52,8,11,.727,0,0,,3,3,1.000,6,9,15,1,0,1,2,3,19,19.6,-7
4,Dante Exum,21:36,2,8,.250,1,2,.500,2,2,1.000,0,0,0,2,0,0,4,3,7,-1.6,-8
5,Tim Hardaway Jr.,30:50,8,13,.615,5,9,.556,2,2,1.000,1,8,9,3,1,0,2,2,23,20.5,+13
6,Maxi Kleber,20:37,1,2,.500,0,1,.000,1,2,.500,0,2,2,1,1,1,0,0,3,4.6,-6
7,Jaden Hardy,17:14,4,10,.400,0,0,,1,1,1.000,0,2,2,5,1,0,3,1,9,5.3,0
8,Dereck Lively II,14:01,2,3,.667,0,0,,0,0,,1,1,2,0,0,0,0,2,4,2.9,-2
9,Josh Green,4:13,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,1,0,2,0.0,+1
10,A.J. Lawson,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,,,,,,
