,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jarrett Allen,36:56,11,18,.611,0,0,,0,2,.000,2,10,12,5,0,1,1,3,22,19.4,+15
1,Donovan Mitchell,36:18,4,10,.400,3,6,.500,5,5,1.000,0,4,4,5,1,0,3,5,16,11.3,+6
2,Darius Garland,32:56,6,15,.400,3,9,.333,2,2,1.000,0,2,2,7,1,0,3,2,17,11.6,+22
3,Evan Mobley,28:40,9,11,.818,0,0,,3,6,.500,2,4,6,1,1,5,1,4,21,20.9,-2
4,Max Strus,26:35,0,3,.000,0,3,.000,3,4,.750,0,3,3,5,0,0,2,0,3,2.9,+3
5,Caris LeVert,28:26,6,10,.600,1,3,.333,5,6,.833,2,10,12,8,0,0,0,2,18,22.2,-1
6,Isaac Okoro,18:33,2,6,.333,1,4,.250,2,2,1.000,0,1,1,2,2,0,0,0,7,7.3,+1
7,Georges Niang,17:12,3,6,.500,2,4,.500,0,0,,0,4,4,0,1,0,0,0,8,7.2,+3
8,Dean Wade,7:52,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0.3,-9
9,Sam Merrill,6:29,1,3,.333,0,2,.000,0,0,,0,2,2,1,0,0,0,0,2,1.6,+7
10,Damian Jones,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Craig Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
