,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Simone Fontecchio,38:26,.470,.364,.636,.364,0.0,10.0,5.3,0.0,0.0,0.0,19.0,16.0,79,102,-10.3
1,Jaden Ivey,37:02,.448,.385,.154,.462,2.9,5.2,4.1,27.9,2.4,2.3,24.2,21.8,86,95,-4.4
2,Isaiah Stewart,32:47,1.025,1.083,.500,.500,0.0,5.9,3.1,4.6,0.0,7.7,21.5,11.1,139,95,4.9
3,Jalen Duren,28:18,.896,.889,.000,1.111,33.9,47.5,41.1,33.3,1.6,0.0,27.2,25.4,143,96,14.3
4,Cade Cunningham,27:31,.455,.450,.250,.100,0.0,10.5,5.5,41.8,1.6,0.0,12.6,34.0,91,98,-3.4
5,Marcus Sasser,21:58,.458,.458,.583,.000,0.0,21.9,11.5,21.7,0.0,0.0,0.0,21.4,105,101,-4.4
6,James Wiseman,19:28,.750,.750,.000,.000,5.5,44.4,26.0,7.8,0.0,13.0,33.3,12.1,98,86,1.6
7,Quentin Grimes,15:07,.322,.167,.500,.667,0.0,0.0,0.0,26.6,0.0,0.0,11.4,22.7,80,102,-13.5
8,Stanley Umude,14:31,.512,.375,.500,.500,0.0,46.3,24.4,0.0,9.1,0.0,0.0,13.2,114,79,7.2
9,Evan Fournier,4:52,.333,.333,.333,.000,0.0,19.7,10.4,33.9,0.0,0.0,0.0,24.1,87,101,-10.4
10,Troy Brown Jr.,Did Not Play,,,,,,,,,,,,,,,
11,Malachi Flynn,Did Not Play,,,,,,,,,,,,,,,
12,Taj Gibson,Did Not Play,,,,,,,,,,,,,,,
13,Ausar Thompson,Did Not Play,,,,,,,,,,,,,,,
