,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Immanuel Quickley,35:36,.555,.474,.421,.421,0.0,15.0,7.1,35.7,1.2,2.3,0.0,27.0,118,107,3.5
1,Bruce Brown,33:00,.660,.667,.000,.167,0.0,12.9,6.1,24.8,2.7,2.5,0.0,16.7,132,105,3.0
2,Gradey Dick,32:23,.346,.346,.462,.000,0.0,9.9,4.7,4.2,1.4,0.0,13.3,19.8,57,110,-15.8
3,Kelly Olynyk,30:36,.800,.818,.364,.182,6.3,13.9,9.9,44.1,2.9,5.4,33.6,25.0,108,102,5.2
4,Ochai Agbaji,26:10,.000,.000,.333,.000,0.0,4.1,1.9,13.4,3.4,0.0,25.0,6.5,36,107,-10.3
5,Jordan Nwora,21:04,.545,.545,.545,.000,0.0,10.1,4.8,0.0,6.3,0.0,8.3,24.3,85,99,-2.1
6,Jalen McDaniels,20:56,.350,.364,.182,.091,0.0,15.3,7.2,7.2,0.0,0.0,8.0,25.4,62,111,-19.1
7,Jontay Porter,20:49,.644,.667,.833,.667,0.0,30.7,14.6,40.6,2.1,15.9,0.0,15.9,138,93,16.1
8,Jahmi'us Ramsey,19:26,.254,.143,.571,.286,4.9,32.9,18.2,0.0,2.3,0.0,0.0,17.3,60,102,-13.9
9,Javon Freeman-Liberty,Did Not Play,,,,,,,,,,,,,,,
10,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,
11,Gary Trent Jr.,Did Not Dress,,,,,,,,,,,,,,,
