,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Lauri Markkanen,33:52,5,14,.357,2,8,.250,2,2,1.000,2,3,5,1,1,0,0,1,14,9.8,-10
1,Simone Fontecchio,29:24,5,10,.500,4,8,.500,0,0,,2,3,5,1,0,1,1,1,14,11.3,0
2,John Collins,28:24,5,12,.417,1,4,.250,0,1,.000,3,8,11,3,0,0,1,4,11,8.2,-12
3,Collin Sexton,27:58,7,13,.538,2,4,.500,6,8,.750,2,1,3,7,0,0,2,2,22,18.7,-6
4,Kris Dunn,16:54,3,5,.600,0,0,,0,0,,2,1,3,6,1,0,3,2,6,6.8,-5
5,Jordan Clarkson,31:18,5,12,.417,1,5,.200,0,0,,0,1,1,1,0,0,3,2,11,1.8,-19
6,Keyonte George,22:30,6,12,.500,1,5,.200,2,2,1.000,0,2,2,1,0,0,2,2,15,7.5,-6
7,Kelly Olynyk,20:43,0,3,.000,0,1,.000,1,2,.500,1,4,5,3,0,0,1,2,1,0.7,-16
8,Walker Kessler,16:15,2,4,.500,0,0,,2,2,1.000,3,4,7,0,0,4,1,0,6,9.1,-5
9,Ochai Agbaji,12:42,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,0,0,3,4.0,+4
10,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,,,,,,
