,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Zach Collins,38:14,.535,.500,.353,.353,6.4,25.0,16.4,18.8,0.0,2.8,4.8,24.1,117,115,0.5
1,Victor Wembanyama,37:54,.549,.500,.438,.313,6.5,19.6,13.5,14.6,1.3,14.3,9.9,23.8,112,108,4.6
2,Keldon Johnson,37:41,.689,.667,.222,.111,3.3,14.1,9.1,13.0,2.6,0.0,0.0,22.4,142,114,7.7
3,Jeremy Sochan,28:49,.250,.250,.125,.000,4.3,11.0,7.9,20.7,5.2,0.0,27.3,17.0,66,109,-5.9
4,Malaki Branham,25:22,.889,.889,.000,.000,4.9,20.9,13.5,13.4,0.0,0.0,10.0,17.6,156,117,2.8
5,Tre Jones,32:01,.300,.300,.200,.000,3.8,6.6,5.3,23.1,0.0,3.4,28.6,19.5,68,120,-14.8
6,Cedi Osman,25:40,.583,.583,.333,.000,0.0,16.5,8.9,14.8,0.0,0.0,25.0,13.9,96,119,-8.0
7,Doug McDermott,24:00,.750,.750,1.000,.000,0.0,4.4,2.4,11.3,0.0,0.0,20.0,18.6,114,123,-1.3
8,Charles Bassey,8:39,1.000,1.000,.000,.000,14.2,12.3,13.2,0.0,0.0,0.0,50.0,10.3,100,120,-10.3
9,Julian Champagnie,6:37,.333,.333,.667,.000,0.0,0.0,0.0,0.0,7.5,0.0,25.0,27.0,49,108,-13.4
10,Dominick Barlow,Did Not Play,,,,,,,,,,,,,,,
11,Sidy Cissoko,Did Not Play,,,,,,,,,,,,,,,
12,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,
13,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,
14,Blake Wesley,Did Not Play,,,,,,,,,,,,,,,
