,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyler Herro,42:28,12,21,.571,2,5,.400,9,10,.900,1,7,8,3,1,0,3,1,35,27.2,-3
1,Jimmy Butler,28:43,4,11,.364,1,2,.500,4,4,1.000,2,2,4,4,0,1,1,0,13,11.4,-13
2,Kyle Lowry,27:48,3,6,.500,2,5,.400,0,0,,0,4,4,4,2,0,2,4,8,7.4,-11
3,Thomas Bryant,21:59,4,7,.571,0,1,.000,2,2,1.000,0,2,2,0,2,0,1,0,10,8.3,-12
4,Kevin Love,17:55,1,6,.167,1,5,.200,0,0,,0,5,5,3,0,0,2,1,3,0.4,-10
5,Orlando Robinson,26:01,4,7,.571,1,1,1.000,2,2,1.000,2,5,7,7,1,0,3,4,11,11.9,+4
6,Josh Richardson,23:02,3,7,.429,0,2,.000,0,0,,0,3,3,2,0,0,0,3,6,3.4,+4
7,Jaime Jaquez Jr.,22:42,3,9,.333,2,5,.400,0,0,,1,1,2,3,1,1,0,2,8,6.9,-7
8,Duncan Robinson,21:59,6,10,.600,3,7,.429,0,0,,1,0,1,1,0,0,0,5,15,9.8,-1
9,Nikola Jović,7:23,1,2,.500,1,1,1.000,2,2,1.000,0,4,4,0,0,0,2,0,5,3.2,+9
10,Jamal Cain,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,R.J. Hampton,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Dru Smith,Did Not Play,,,,,,,,,,,,,,,,,,,,
