,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,RJ Barrett,37:58,10,20,.500,1,3,.333,5,5,1.000,2,5,7,9,0,0,4,1,26,20.8,-3
1,Bruce Brown,37:37,5,14,.357,1,3,.333,2,2,1.000,1,9,10,3,0,0,2,2,13,7.9,-8
2,Gradey Dick,36:25,7,12,.583,2,4,.500,1,1,1.000,1,3,4,7,2,0,1,0,17,18.9,-5
3,Kelly Olynyk,28:43,9,13,.692,2,4,.500,4,5,.800,2,4,6,1,0,0,1,4,24,18.8,-3
4,Ochai Agbaji,28:38,4,7,.571,0,0,,0,1,.000,1,1,2,1,0,2,0,5,8,5.4,-8
5,Jontay Porter,21:58,5,9,.556,4,7,.571,0,0,,1,1,2,5,1,0,2,2,14,12.4,+1
6,Jalen McDaniels,19:29,5,9,.556,0,3,.000,2,3,.667,2,1,3,1,3,0,1,1,12,11.3,-9
7,Jordan Nwora,16:50,2,7,.286,1,4,.250,0,0,,1,6,7,1,0,1,0,0,5,4.8,+2
8,Javon Freeman-Liberty,12:22,0,2,.000,0,2,.000,0,0,,0,1,1,2,0,1,0,1,0,0.6,+3
9,Jahmi'us Ramsey,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Gary Trent Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,,
