,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Alperen Sengun,42:26,10,19,.526,0,0,,3,8,.375,6,13,19,14,2,0,3,4,23,27.0,+2
1,Fred VanVleet,39:02,5,14,.357,4,9,.444,1,2,.500,1,3,4,8,2,0,0,2,15,15.2,-1
2,Dillon Brooks,37:58,5,10,.500,1,6,.167,0,0,,1,1,2,3,0,0,0,1,11,8.7,-11
3,Jalen Green,31:41,6,14,.429,2,6,.333,1,1,1.000,1,2,3,2,1,0,3,4,15,6.7,+2
4,Jabari Smith Jr.,28:31,6,11,.545,4,6,.667,3,4,.750,1,1,2,1,0,2,0,5,19,14.4,-20
5,Cam Whitmore,23:39,7,15,.467,3,7,.429,0,0,,0,2,2,1,0,0,0,1,17,10.2,-1
6,Amen Thompson,17:41,3,6,.500,0,0,,0,0,,2,1,3,2,1,0,0,3,6,5.9,+4
7,Aaron Holiday,7:44,2,3,.667,2,3,.667,0,0,,0,1,1,2,0,0,0,0,6,6.4,+7
8,Jae'Sean Tate,5:44,0,0,,0,0,,0,0,,0,1,1,0,0,0,2,0,0,-1.7,-4
9,Jock Landale,5:34,1,2,.500,0,0,,2,2,1.000,1,0,1,0,0,0,0,1,4,3.3,-8
10,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jermaine Samuels,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jeenathan Williams,Did Not Play,,,,,,,,,,,,,,,,,,,,
