,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Trae Young,36:25,5,18,.278,1,5,.200,11,11,1.000,1,3,4,11,1,0,7,1,22,14.3,-18
1,Jalen Johnson,33:57,6,15,.400,0,4,.000,1,2,.500,6,6,12,5,3,1,0,2,13,16.9,-16
2,Dejounte Murray,32:58,7,16,.438,6,9,.667,9,10,.900,2,2,4,6,1,0,3,4,29,22.8,-3
3,De'Andre Hunter,32:58,2,13,.154,1,7,.143,3,4,.750,0,2,2,0,0,0,0,2,8,-0.9,-3
4,Clint Capela,21:27,2,5,.400,0,0,,2,4,.500,6,6,12,0,1,2,1,2,6,9.1,-10
5,Bogdan Bogdanović,26:37,7,14,.500,3,8,.375,0,0,,0,2,2,3,2,0,0,1,17,14.3,+3
6,Saddiq Bey,26:17,6,11,.545,3,6,.500,0,0,,4,4,8,2,0,0,2,1,15,12.7,+6
7,Onyeka Okongwu,25:14,3,8,.375,0,1,.000,1,1,1.000,6,8,14,0,0,0,2,3,7,6.0,+1
8,Garrison Mathews,4:07,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,0,0,-1.1,-5
9,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Mouhamed Gueye,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Patty Mills,Did Not Play,,,,,,,,,,,,,,,,,,,,
