,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shai Gilgeous-Alexander,37:27,.663,.625,.350,.300,2.8,14.2,9.5,24.9,1.2,0.0,8.1,27.0,133,113,5.8
1,Jalen Williams,36:06,.733,.692,.385,.231,0.0,6.3,3.7,7.7,0.0,2.2,12.3,18.5,129,121,-0.7
2,Chet Holmgren,33:52,.468,.321,.214,.500,9.4,20.2,15.7,10.8,1.4,7.1,5.5,21.9,113,105,0.5
3,Luguentz Dort,31:37,.779,.700,.500,.500,6.7,16.9,12.7,12.7,0.0,5.1,14.1,18.4,144,112,8.6
4,Josh Giddey,27:28,.308,.308,.000,.000,11.7,11.1,11.3,18.4,0.0,0.0,23.5,25.4,73,118,-14.6
5,Cason Wallace,24:07,.500,.500,.500,.000,0.0,6.3,3.7,20.4,7.7,0.0,14.3,11.9,109,104,6.2
6,Isaiah Joe,20:06,.750,.750,1.000,.000,0.0,11.4,6.6,20.2,0.0,0.0,0.0,16.3,157,118,9.6
7,Jaylin Williams,12:38,.615,.500,.250,.500,0.0,12.1,7.0,20.3,3.7,6.3,0.0,15.8,144,106,7.5
8,Ousmane Dieng,9:37,.375,.375,.500,.000,11.1,7.9,9.2,0.0,0.0,0.0,20.0,21.3,74,121,-11.5
9,Aaron Wiggins,7:02,1.250,1.250,.500,.000,15.2,0.0,6.3,0.0,0.0,0.0,0.0,11.7,245,127,15.1
10,Dāvis Bertāns,Did Not Play,,,,,,,,,,,,,,,
11,Tre Mann,Did Not Play,,,,,,,,,,,,,,,
12,Vasilije Micić,Did Not Play,,,,,,,,,,,,,,,
13,Aleksej Pokusevski,Did Not Play,,,,,,,,,,,,,,,
14,Lindy Waters III,Did Not Play,,,,,,,,,,,,,,,
