,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,James Harden,42:23,.810,.708,.500,1.000,6.1,12.3,9.6,49.7,1.2,9.6,18.8,22.5,155,121,19.0
1,Kawhi Leonard,39:22,.676,.625,.250,.563,9.9,13.3,11.8,8.1,1.3,2.6,9.1,25.0,134,123,3.3
2,Ivica Zubac,30:18,.500,.500,.000,.000,12.8,17.2,15.3,9.6,0.0,6.7,23.1,19.2,95,122,-8.8
3,Amir Coffey,29:29,.551,.533,.733,.200,4.4,10.6,7.8,5.2,0.0,0.0,5.8,26.3,112,129,-5.2
4,Terance Mann,20:07,.200,.200,.800,.000,6.4,10.4,8.6,12.4,2.6,0.0,0.0,11.1,84,123,-7.1
5,Norman Powell,36:09,.756,.731,.308,.154,0.0,14.4,8.0,9.1,1.4,0.0,6.7,18.4,143,123,1.9
6,Russell Westbrook,19:19,.643,.643,.286,.000,0.0,21.6,12.0,16.0,0.0,5.3,22.2,20.9,102,121,-0.8
7,Daniel Theis,15:37,.532,.000,.500,2.000,0.0,6.7,3.7,7.5,3.3,6.5,0.0,10.8,137,120,-0.4
8,Kobe Brown,7:14,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,7.1,0.0,0.0,6.2,200,117,2.2
9,Brandon Boston Jr.,Did Not Play,,,,,,,,,,,,,,,
10,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,
11,Xavier Moon,Did Not Play,,,,,,,,,,,,,,,
12,P.J. Tucker,Did Not Play,,,,,,,,,,,,,,,
