,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,RJ Barrett,36:39,7,17,.412,1,5,.200,4,5,.800,2,4,6,2,1,0,2,4,19,10.9,-22
1,Julius Randle,36:26,16,25,.640,0,4,.000,6,8,.750,3,9,12,6,0,1,5,5,38,28.8,0
2,Jalen Brunson,34:25,4,15,.267,0,4,.000,12,12,1.000,0,7,7,8,0,1,3,2,20,15.7,-10
3,Isaiah Hartenstein,24:50,2,4,.500,0,0,,3,3,1.000,1,2,3,3,3,0,2,4,7,7.8,-18
4,Donte DiVincenzo,19:51,1,7,.143,0,5,.000,0,0,,0,1,1,2,3,1,1,4,2,0.3,-12
5,Josh Hart,30:39,2,4,.500,1,2,.500,0,0,,0,4,4,0,0,0,2,2,5,1.4,+6
6,Immanuel Quickley,28:09,4,10,.400,3,7,.429,1,1,1.000,0,1,1,1,0,0,1,4,12,5.0,+3
7,Taj Gibson,15:26,1,1,1.000,0,0,,0,0,,0,4,4,0,0,1,0,4,2,2.0,+7
8,Quentin Grimes,13:35,1,3,.333,1,3,.333,0,0,,0,2,2,0,1,0,0,1,3,2.5,+1
9,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Miles McBride,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Dmytro Skapintsev,Did Not Play,,,,,,,,,,,,,,,,,,,,
