,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Rudy Gobert,37:40,.786,.889,.000,.778,8.9,24.1,15.9,4.6,2.7,2.5,0.0,14.9,159,115,5.2
1,Anthony Edwards,36:07,.486,.450,.250,.300,6.2,32.3,18.3,25.5,0.0,2.6,20.9,36.9,86,120,-7.8
2,Jaden McDaniels,33:19,.368,.350,.600,.200,6.7,15.6,10.8,12.8,1.6,0.0,15.5,18.0,81,121,-8.9
3,Naz Reid,30:31,.485,.464,.643,.071,0.0,12.8,5.9,20.9,1.7,6.2,17.2,26.6,86,117,-2.1
4,Mike Conley,29:08,.864,.864,.818,.000,0.0,4.5,2.1,43.6,7.1,0.0,8.3,19.2,156,110,19.5
5,Nickeil Alexander-Walker,22:11,.357,.357,.714,.000,0.0,11.7,5.4,12.9,0.0,0.0,12.5,16.8,74,126,-12.1
6,Kyle Anderson,20:46,.460,.400,.000,.200,5.4,0.0,2.9,13.9,5.0,4.5,0.0,12.2,116,113,2.6
7,Monte Morris,16:15,.781,.625,.750,1.000,0.0,16.0,7.4,9.2,6.4,0.0,0.0,16.5,165,110,11.3
8,Jordan McLaughlin,14:02,.000,.000,.000,.000,0.0,9.2,4.3,27.0,0.0,0.0,0.0,3.3,112,127,-7.7
9,Luka Garza,Did Not Play,,,,,,,,,,,,,,,
10,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,
11,Josh Minott,Did Not Play,,,,,,,,,,,,,,,
12,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,
13,T.J. Warren,Did Not Play,,,,,,,,,,,,,,,
