,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Zach LaVine,39:13,5,19,.263,2,10,.200,8,8,1.000,1,7,8,5,1,1,1,1,20,15.3,-6
1,DeMar DeRozan,36:58,3,14,.214,0,3,.000,5,5,1.000,2,2,4,7,0,1,1,3,11,7.8,-2
2,Nikola Vučević,36:21,11,24,.458,2,7,.286,2,3,.667,6,6,12,5,1,1,1,5,26,21.4,-1
3,Coby White,26:21,6,14,.429,3,8,.375,1,2,.500,0,3,3,1,2,0,1,3,16,9.6,+1
4,Torrey Craig,22:29,3,8,.375,1,4,.250,1,1,1.000,7,5,12,2,0,0,0,2,8,10.6,+1
5,Patrick Williams,27:15,4,7,.571,3,4,.750,2,2,1.000,0,3,3,2,2,3,0,3,13,14.9,-6
6,Ayo Dosunmu,25:30,2,4,.500,1,2,.500,0,0,,1,1,2,1,0,0,1,4,5,2.1,-13
7,Jevon Carter,14:13,2,5,.400,2,4,.500,0,0,,0,0,0,1,1,1,0,2,6,4.9,-11
8,Andre Drummond,11:39,2,5,.400,0,0,,0,0,,1,2,3,0,2,0,1,2,4,2.8,-8
9,Alex Caruso,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Julian Phillips,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,,
