,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Coby White,43:32,.873,.868,.474,.263,0.0,12.3,6.6,29.1,1.2,0.0,12.4,26.0,150,120,12.6
1,Ayo Dosunmu,38:34,.667,.667,.333,.000,3.3,2.8,3.0,20.2,1.3,0.0,0.0,18.2,142,124,3.6
2,DeMar DeRozan,37:49,.955,.917,.250,1.000,0.0,0.0,0.0,17.3,2.7,0.0,10.4,23.8,172,123,14.2
3,Alex Caruso,33:42,.096,.100,.600,.100,0.0,9.5,5.1,24.6,6.1,0.0,0.0,14.5,62,110,-5.0
4,Nikola Vučević,31:46,.385,.385,.385,.000,19.9,26.9,23.7,8.4,1.6,2.7,13.3,22.1,93,109,-7.4
5,Andre Drummond,16:14,.400,.400,.000,.000,0.0,39.4,21.4,0.0,0.0,0.0,0.0,14.4,80,107,-14.0
6,Julian Phillips,14:17,.615,.500,.250,.500,0.0,7.5,4.0,0.0,0.0,0.0,17.0,19.2,101,125,-8.0
7,Onuralp Bitim,12:41,.129,.000,.667,.667,10.0,0.0,4.6,9.0,0.0,6.9,20.5,18.0,51,127,-14.8
8,Jevon Carter,11:25,.000,.000,.333,.000,0.0,9.3,5.1,20.0,0.0,0.0,0.0,12.3,42,124,-14.1
9,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,
10,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,
11,Dalen Terry,Did Not Play,,,,,,,,,,,,,,,
