,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Coby White,43:32,14,19,.737,5,9,.556,4,5,.800,0,5,5,7,1,0,3,3,37,32.1,+4
1,Ayo Dosunmu,38:34,9,15,.600,2,5,.400,0,0,,1,1,2,5,1,0,0,2,20,17.8,-7
2,DeMar DeRozan,37:49,10,12,.833,2,3,.667,11,12,.917,0,0,0,4,2,0,2,1,33,30.6,-3
3,Alex Caruso,33:42,1,10,.100,0,6,.000,0,1,.000,0,3,3,7,4,0,0,1,2,4.4,+4
4,Nikola Vučević,31:46,4,13,.308,2,5,.400,0,0,,5,8,13,2,1,1,2,4,10,7.9,-5
5,Andre Drummond,16:14,2,5,.400,0,0,,0,0,,0,6,6,0,0,0,0,5,4,1.1,+9
6,Julian Phillips,14:17,2,4,.500,0,1,.000,2,2,1.000,0,1,1,0,0,0,1,0,6,3.3,+3
7,Onuralp Bitim,12:41,0,3,.000,0,2,.000,1,2,.500,1,0,1,1,0,1,1,1,1,-0.8,+6
8,Jevon Carter,11:25,0,3,.000,0,1,.000,0,0,,0,1,1,2,0,0,0,0,0,-0.4,+9
9,Torrey Craig,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Dalen Terry,Did Not Play,,,,,,,,,,,,,,,,,,,,
