,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Donte DiVincenzo,43:43,5,12,.417,2,8,.250,2,2,1.000,0,6,6,3,2,0,1,0,14,12.5,+5
1,Josh Hart,40:26,6,9,.667,2,3,.667,2,2,1.000,0,7,7,1,3,0,2,4,16,14.3,+1
2,Jalen Brunson,36:32,10,25,.400,3,7,.429,7,7,1.000,0,1,1,11,1,0,0,2,30,24.7,+7
3,OG Anunoby,33:31,6,13,.462,3,5,.600,0,0,,0,1,1,0,2,0,0,3,15,9.4,+4
4,Jericho Sims,22:58,0,1,.000,0,0,,2,2,1.000,2,2,4,1,0,1,0,3,2,3.5,+13
5,Mitchell Robinson,25:02,5,6,.833,0,0,,5,8,.625,6,2,8,0,0,2,0,3,15,16.6,-9
6,Bojan Bogdanović,18:46,3,11,.273,2,4,.500,1,2,.500,0,0,0,1,1,0,1,0,9,2.8,-1
7,Alec Burks,11:28,1,4,.250,1,2,.500,2,2,1.000,0,1,1,4,1,0,1,0,5,5.7,-3
8,Precious Achiuwa,7:34,2,2,1.000,1,1,1.000,0,0,,0,3,3,0,0,0,0,0,5,5.3,+3
9,Charlie Brown Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Miles McBride,Did Not Dress,,,,,,,,,,,,,,,,,,,,
13,Shake Milton,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Jacob Toppin,Did Not Play,,,,,,,,,,,,,,,,,,,,
