,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Donte DiVincenzo,43:43,.543,.500,.667,.167,0.0,16.9,8.7,10.1,2.6,0.0,7.2,15.4,112,124,-2.9
1,Josh Hart,40:26,.810,.778,.333,.222,0.0,21.3,10.9,3.8,4.2,0.0,16.8,14.2,130,118,1.0
2,Jalen Brunson,36:32,.534,.460,.280,.280,0.0,3.4,1.7,58.1,1.5,0.0,0.0,37.3,131,132,7.8
3,OG Anunoby,33:31,.577,.577,.385,.000,0.0,3.7,1.9,0.0,3.3,0.0,0.0,18.8,115,127,-2.9
4,Jericho Sims,22:58,.532,.000,.000,2.000,11.3,10.7,11.0,5.5,0.0,4.2,0.0,4.0,167,130,-5.4
5,Mitchell Robinson,25:02,.788,.833,.000,1.333,31.1,9.8,20.2,0.0,0.0,7.7,0.0,18.4,177,129,4.6
6,Bojan Bogdanović,18:46,.379,.364,.364,.182,0.0,0.0,0.0,8.4,3.0,0.0,7.8,33.3,77,130,-12.3
7,Alec Burks,11:28,.512,.375,.500,.500,0.0,10.7,5.5,49.5,4.9,0.0,17.0,24.9,117,121,8.7
8,Precious Achiuwa,7:34,1.250,1.250,.500,.000,0.0,48.8,25.0,0.0,0.0,0.0,0.0,12.8,250,116,16.2
9,Charlie Brown Jr.,Did Not Play,,,,,,,,,,,,,,,
10,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,
11,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,
12,Miles McBride,Did Not Dress,,,,,,,,,,,,,,,
13,Shake Milton,Did Not Play,,,,,,,,,,,,,,,
14,Jacob Toppin,Did Not Play,,,,,,,,,,,,,,,
