,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Damian Lillard,37:18,.643,.614,.500,.136,0.0,8.8,4.3,53.5,2.7,0.0,14.6,32.7,126,114,10.2
1,Giannis Antetokounmpo,34:55,.506,.500,.105,.211,9.2,18.7,13.9,22.4,0.0,5.7,8.8,29.1,110,114,0.6
2,Malik Beasley,30:55,.680,.600,.700,.400,3.5,17.6,10.5,0.0,0.0,0.0,0.0,17.0,144,117,-0.6
3,Jae Crowder,29:56,.500,.500,.500,.000,7.1,3.6,5.4,8.4,0.0,0.0,14.3,10.4,111,123,-5.9
4,Brook Lopez,28:27,.944,.944,.556,.000,3.7,15.3,9.5,0.0,0.0,0.0,10.0,15.7,155,118,4.6
5,Bobby Portis,29:46,.276,.200,.200,.200,7.2,25.7,16.3,8.1,3.4,3.4,0.0,16.3,85,104,-6.4
6,Patrick Beverley,19:28,.205,.000,.750,.500,5.5,11.2,8.3,11.5,0.0,5.1,17.0,13.5,70,117,-9.8
7,Pat Connaughton,15:28,.250,.250,.250,.000,0.0,0.0,0.0,31.1,3.3,0.0,0.0,11.5,103,117,-1.3
8,A.J. Green,13:45,1.071,1.071,1.000,.000,7.8,7.9,7.8,0.0,0.0,0.0,12.5,26.0,152,121,21.3
9,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,
10,MarJon Beauchamp,Did Not Play,,,,,,,,,,,,,,,
11,Danilo Gallinari,Did Not Play,,,,,,,,,,,,,,,
12,Andre Jackson Jr.,Did Not Play,,,,,,,,,,,,,,,
