,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Damian Lillard,37:18,11,22,.500,5,11,.455,3,3,1.000,0,3,3,12,2,0,4,3,30,25.1,-7
1,Giannis Antetokounmpo,34:55,9,19,.474,1,2,.500,2,4,.500,3,6,9,5,0,2,2,3,21,16.1,+5
2,Malik Beasley,30:55,5,10,.500,2,7,.286,4,4,1.000,1,5,6,0,0,0,0,2,16,12.4,+6
3,Jae Crowder,29:56,3,6,.500,0,3,.000,0,0,,2,1,3,2,0,0,1,1,6,4.7,0
4,Brook Lopez,28:27,7,9,.778,3,5,.600,0,0,,1,4,5,0,0,0,1,2,17,13.6,-14
5,Bobby Portis,29:46,2,10,.200,0,2,.000,2,2,1.000,2,7,9,2,2,1,0,3,6,6.2,+15
6,Patrick Beverley,19:28,0,4,.000,0,3,.000,2,2,1.000,1,2,3,2,0,1,1,1,2,1.2,+9
7,Pat Connaughton,15:28,1,4,.250,0,1,.000,0,0,,0,0,0,4,1,0,0,1,2,3.0,+17
8,A.J. Green,13:45,5,7,.714,5,7,.714,0,0,,1,1,2,0,0,0,1,1,15,11.7,+4
9,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,MarJon Beauchamp,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Danilo Gallinari,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Andre Jackson Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
