,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Coby White,41:27,2,14,.143,0,5,.000,6,8,.750,1,4,5,6,0,0,1,2,10,4.5,-15
1,DeMar DeRozan,39:44,9,16,.563,0,2,.000,7,7,1.000,0,3,3,4,1,0,0,2,25,21.3,-7
2,Ayo Dosunmu,38:30,4,14,.286,0,5,.000,0,0,,3,3,6,6,3,0,2,2,8,7.2,-18
3,Nikola Vučević,37:11,12,23,.522,1,7,.143,0,1,.000,3,7,10,2,0,1,1,4,25,17.0,-21
4,Alex Caruso,24:36,2,9,.222,0,5,.000,0,0,,1,1,2,1,5,0,1,4,4,2.6,+5
5,Andre Drummond,27:46,9,14,.643,0,0,,2,2,1.000,6,5,11,0,0,1,1,2,20,18.4,+8
6,Dalen Terry,15:07,1,3,.333,1,2,.500,0,0,,1,0,1,2,1,0,0,1,3,4.0,+6
7,Jevon Carter,12:04,0,4,.000,0,2,.000,0,0,,0,1,1,1,1,1,0,0,0,-0.1,-5
8,Terry Taylor,3:35,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,-3
9,Onuralp Bitim,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Henri Drell,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Andrew Funk,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Julian Phillips,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Adama Sanogo,Did Not Play,,,,,,,,,,,,,,,,,,,,
