,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Fred VanVleet,40:40,3,9,.333,1,7,.143,3,3,1.000,0,4,4,12,1,1,0,3,10,15.0,-12
1,Jabari Smith Jr.,36:36,7,11,.636,2,5,.400,0,0,,1,8,9,2,0,1,1,2,16,14.5,-5
2,Alperen Sengun,34:58,10,19,.526,0,2,.000,11,14,.786,4,5,9,6,0,1,3,2,31,25.9,-8
3,Jalen Green,33:30,5,14,.357,2,6,.333,0,0,,1,2,3,5,0,1,2,4,12,6.1,+5
4,Dillon Brooks,27:59,7,13,.538,1,4,.250,1,2,.500,0,1,1,1,0,0,1,6,16,6.9,-12
5,Tari Eason,21:08,4,7,.571,0,0,,3,5,.600,2,6,8,0,0,2,2,4,11,7.9,+9
6,Aaron Holiday,20:54,3,8,.375,2,4,.500,0,0,,1,3,4,4,0,0,1,3,8,5.8,-6
7,Jeff Green,13:02,2,2,1.000,0,0,,2,2,1.000,0,0,0,1,0,0,2,1,6,3.7,+2
8,Jae'Sean Tate,11:12,1,2,.500,0,1,.000,3,3,1.000,1,1,2,2,1,0,0,2,5,6.6,-3
9,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Nate Hinton,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jock Landale,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jermaine Samuels,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Cam Whitmore,Did Not Play,,,,,,,,,,,,,,,,,,,,
