,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jayson Tatum,35:30,10,17,.588,3,6,.500,0,0,,1,8,9,4,0,0,4,1,23,16.6,+8
1,Jrue Holiday,35:19,5,10,.500,3,6,.500,0,0,,1,7,8,7,2,1,3,2,13,14.6,+8
2,Jaylen Brown,35:00,6,16,.375,3,4,.750,2,2,1.000,2,5,7,6,1,1,2,2,17,14.2,+4
3,Derrick White,31:35,5,9,.556,3,7,.429,2,2,1.000,1,2,3,3,0,0,0,1,15,13.7,+9
4,Kristaps Porziņģis,31:28,6,14,.429,1,6,.167,6,6,1.000,0,10,10,3,2,4,2,4,19,17.9,+12
5,Al Horford,30:03,4,7,.571,1,3,.333,0,0,,0,6,6,2,1,1,0,1,9,10.2,+8
6,Payton Pritchard,17:05,1,3,.333,0,2,.000,0,0,,2,1,3,0,0,0,1,1,2,0.6,+3
7,Sam Hauser,13:32,1,3,.333,1,3,.333,0,0,,0,3,3,1,1,0,0,1,3,3.5,+1
8,Xavier Tillman Sr.,10:28,1,3,.333,0,0,,1,2,.500,1,1,2,1,0,0,0,0,3,2.6,+7
9,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Luke Kornet,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,,,,,,
